	D1	D2	D3	D4	D5	D6	D7	D8	D9
ENSMUSG00000074678	32	23	39	17	31	23	36	24	34
ENSMUSG00000074679	0	0	0	1	0	0	0	4	1
ENSMUSG00000074680	0	0	0	0	0	0	0	0	0
ENSMUSG00000074681	0	0	0	0	0	0	0	0	0
ENSMUSG00000074682	0	0	0	0	0	0	0	0	0
ENSMUSG00000074695	0	0	0	0	0	0	0	0	0
ENSMUSG00000074698	8163.129	7001.188	7751.424	5352.572	7605.283	7268.649	7473.366	5313.033	7543.702
ENSMUSG00000074704	0	0	0	0	0	0	0	2	0
ENSMUSG00000074715	2	5	3	6	7	7	7	16	9
ENSMUSG00000074720	0	0	0	0	0	0	0	0	0
ENSMUSG00000074731	0	1	0	1	2	4	3	2	0
ENSMUSG00000074733	139	125	153.001	110.999	145	148.001	132.999	111.999	161.999
ENSMUSG00000074734	0	0	0	0	0	0	0	0	0
ENSMUSG00000074736	0	0	0	0	0	0	0	0	0
ENSMUSG00000074737	0	0	0	0	0	0	0	0	0
ENSMUSG00000074738	586	530	608	436	596	572	535	404	539
ENSMUSG00000074739	0	0	0	0	0	0	0	0	0
ENSMUSG00000074743	2	1	6	2	4	5	3	0	5
ENSMUSG00000074746	1611	1501	1584	1949	2652	2468	2959	2066	3049
ENSMUSG00000074748	2378	2005	2099	2505	3345	3105	3879	2664	3753
ENSMUSG00000074749	574	549	586	509	635	609	561	372	526
ENSMUSG00000074753	0	0	0	0	0	0	0	0	0
ENSMUSG00000074754	691	591	743	421	505	485	521	320	487
ENSMUSG00000074758	2	0	0	0	2	0	1	2	3
ENSMUSG00000074763	0	0	0	0	0	0	0	0	0
ENSMUSG00000074764	0	0	0	0	0	0	0	0	0
ENSMUSG00000074766	0	0	0	1	0	2	2	0	0
ENSMUSG00000074768	0	0	0	0	0	0	0	0	0
ENSMUSG00000074771	4	6	5	2	5	3	4	2	6
ENSMUSG00000074776	0	0	0	0	0	0	0	0	0
ENSMUSG00000074780	9	12	8	8	10	19	6	4	8
ENSMUSG00000074781	3455.238	3084.305	3507.625	3160.506	4445.851	4205.602	4692.871	3220.794	4781.808
ENSMUSG00000074782	1	1	3	0	1	2	2	0	2
ENSMUSG00000074783	0	0	0	0	0	0	0	0	0
ENSMUSG00000074785	8	5	4	3	5	7	14	4	12
ENSMUSG00000074793	59	57	54	80	113	101	114	64	98
ENSMUSG00000074794	1882.001	1571	1852	1677.001	2091.001	2014	2293.999	1590.001	2340
ENSMUSG00000074796	97	68	87	55	88	75	118	76	115
ENSMUSG00000074797	1389	1354	1526	1220	1711	1566	1580	978	1606.807
ENSMUSG00000074800	56.567	79.31	52.355	69.406	61.911	78.056	50.41	49.2	50.632
ENSMUSG00000074802	2525	2204	2664	1430	1803	1759	2091	1470	2137
ENSMUSG00000074804	0	2	1	1	4	7	2	4	0
ENSMUSG00000074805	0	0	0	0	0	0	0	0	0
ENSMUSG00000074807	3	10	7	27	51	24	27	18	29
ENSMUSG00000074811	654	600	649	795	1059	996	1241	854	1237
ENSMUSG00000074812	0	0	0	0	0	0	0	0	0
ENSMUSG00000074813	96.999	73.999	95	128.001	194.002	197	211.999	144	198.001
ENSMUSG00000074817	2	4	0	2	3	4	4	0	2
ENSMUSG00000074818	7	11	6	8	7	11	9	14	13
ENSMUSG00000074824	9.002	1.852	8	1.526	0	0	1.717	6	0
ENSMUSG00000074825	436	431	507	637	880	744	952	562	997
ENSMUSG00000074826	7	3	8	6	8	15.007	11	6	8.13
ENSMUSG00000074829	25	22	20	57	88.999	74	101	72	111.999
ENSMUSG00000074830	0	0	0	0	0	0	0	0	0
ENSMUSG00000074832	0	0	0	0	0	0	0	0	0
ENSMUSG00000074837	0	0	0	0	0	0	0	0	0
ENSMUSG00000074841	11	14	25	13	18	39	16	18	24
ENSMUSG00000074846	1.887	7.882	4.908	7.838	13.641	17.771	6.714	1.911	6.75
ENSMUSG00000074847	0	0	0	1	0	0	1	0	1
ENSMUSG00000074849	0	0	0	0	0	0	0	0	0
ENSMUSG00000074852	0	0	0	0	0	0	0	0	0
ENSMUSG00000074862	18	15	17	26	53	40	45	42	52
ENSMUSG00000074863	77	53	63	112	135	168	170	118	211
ENSMUSG00000074865	247	217.688	268.656	210	286.629	284.202	244.272	204	281.706
ENSMUSG00000074867	55	46.312	58.302	76.691	82.301	109.208	113.728	78	109.65
ENSMUSG00000074868	6.246	7.112	18.087	3.631	10.851	27.991	7.575	3.005	6.157
ENSMUSG00000074870	0	0	0	0	0	0	0	0	0
ENSMUSG00000074871	0	0	0	0	0	0	0	0	0
ENSMUSG00000074872	0	0	0	0	0	0	0	0	0
ENSMUSG00000074874	1	0	0	1	0	0	2	0	5
ENSMUSG00000074877	0	0	0	0	0	0	0	0	0
ENSMUSG00000074881	0	0	0	1	2	0	0	0	0
ENSMUSG00000074882	0	0	0	0	0	0	0	0	0
ENSMUSG00000074884	18424.122	17136.704	18807.055	14349.497	17766.434	17303.909	17504.073	11311.36	17599.529
ENSMUSG00000074885	0	0	0	0	0	0	0	0	0
ENSMUSG00000074886	3427.001	3163.999	3432.999	3295.999	4576	4200	4864.999	3298	4821
ENSMUSG00000074887	1	0	0	0	0	0	0	0	0
ENSMUSG00000074890	20	30	25	60	92	88	108	66	101
ENSMUSG00000074892	1	0	0	0	0	0	0	0	0
ENSMUSG00000074895	1	0	1	0	0	0	0	0	0
ENSMUSG00000074896	472.937	397.112	481.72	229.515	256.556	245.89	222.285	164.216	218.306
ENSMUSG00000074899	1	0	1	4	0	2	0	4	4
ENSMUSG00000074903	5	2	7.997	2	5	6.001	4	5.999	4
ENSMUSG00000074909	677	601	651	702	937	855	1122	754	1092
ENSMUSG00000074912	2	1	3	3	1	3	3	6	5
ENSMUSG00000074913	0	0	0	0	0	0	0	0	0
ENSMUSG00000074916	855	750	869	898	1267	1272	1548	1074	1573
ENSMUSG00000074918	973	817	1004	733	1050	927	1272	848	1175
ENSMUSG00000074919	0	0	0	0	0	0	0	0	0
ENSMUSG00000074922	109	113	106	189	269	244	369	240	350
ENSMUSG00000074923	6	5	2	5	5	6	13	14	14
ENSMUSG00000074925	1284	1061	1141	766	1069	1038	1175	852	1218
ENSMUSG00000074928	0	0	0	0	0	0	0	0	0
ENSMUSG00000074930	13	13	14.503	9.674	15.658	7.385	9	4	10
ENSMUSG00000074934	2587	2213	2529	4500	5852	5367	6915	4552	7070
ENSMUSG00000074939	0	0	0	0	0	0	0	0	0
ENSMUSG00000074945	0	0	0	0	0	0	0	0	0
ENSMUSG00000074946	0	0	0	0	0	0	0	0	0
ENSMUSG00000074947	0	0	0	0	0	0	0	0	0
ENSMUSG00000074952	0	0	0	0	0	0	0	0	0
ENSMUSG00000074955	0	0	0	0	0	0	0	0	0
ENSMUSG00000074965	0	0	0	0	0	0	0	0	0
ENSMUSG00000074966	0	0	0	0	0	0	0	0	0
ENSMUSG00000074968	6	1	3	2	13	7	3	2	4
ENSMUSG00000074970	0	0	0	0	0	0	0	0	0
ENSMUSG00000074971	1	0	3	1	2	2	2	2	4
ENSMUSG00000074973	0	0	0	0	0	0	0	0	2
ENSMUSG00000074978	407.966	563.053	612.971	378.189	575.363	777.265	422.109	281.944	410.695
ENSMUSG00000074981	0	0	0	0	0	0	0	0	0
ENSMUSG00000074987	0	0	0	0	0	0	0	0	0
ENSMUSG00000074991	0	0	0	0	0	0	0	0	0
ENSMUSG00000074994	1503	1267	1397	1017	1393	1200	1398	868	1430
ENSMUSG00000074995	0	0	0	0	0	0	0	0	0
ENSMUSG00000074996	0	0	0	0	0	0	0	0	0
ENSMUSG00000074997	0	1	2	2	3	1	1	4	1
ENSMUSG00000074999	0	0	0	0	0	0	0	0	0
ENSMUSG00000075000	603.761	552.743	642.01	521	684.689	639.38	829.748	515.398	746.735
ENSMUSG00000075002	0	0	0	0	0	0	0	0	0
ENSMUSG00000075010	1	1	4	3	7	3	2	2	3
ENSMUSG00000075012	23	18	20	103	99	121	102	74	129
ENSMUSG00000075020	1	2	3	5	8	3	9	4	1
ENSMUSG00000075023	1	2	2	1	0	1	2	0	5
ENSMUSG00000075025	0	0	0	0	0	0	0	0	0
ENSMUSG00000075027	1	0	0	0	0	0	0	0	4
ENSMUSG00000075028	59	37.001	51	56	77.001	65.001	67	50	59.999
ENSMUSG00000075029	1	2	0	0	1	0	0	0	0
ENSMUSG00000075031	6	5.116	3.561	4.78	6.64	4.35	8.319	6	10
ENSMUSG00000075033	6930	6208	6819	6909	9623	9275	10914	7310	11061
ENSMUSG00000075036	0	0	0	0	0	0	0	0	0
ENSMUSG00000075040	245	231	244	254	346	342	362	244	332
ENSMUSG00000075042	0	0	0	1.507	5	2	3	9.141	1.16
ENSMUSG00000075044	0	0	0	0	0	0	0	0	0
ENSMUSG00000075045	0	0	0	0	0	0	0	0	0
ENSMUSG00000075046	0	0	2	0	0	0	0	0	0
ENSMUSG00000075053	96.296	79.29	91.024	53.329	84.445	134.858	87.139	76.202	88.184
ENSMUSG00000075054	1081.874	895.962	1131.823	870.279	1078.617	1034.731	1141.203	675.818	1086.312
ENSMUSG00000075061	0	0	0	0	0	0	0	0	0
ENSMUSG00000075062	0	0	0	0	0	0	0	0	0
ENSMUSG00000075063	0	0	0	0	0	0	0	0	0
ENSMUSG00000075064	0	0	0	0	0	2	0	0	0
ENSMUSG00000075065	0	0	0	0	0	0	0	0	0
ENSMUSG00000075066	0	0	0	0	0	0	0	0	0
ENSMUSG00000075067	0	0	0	0	0	0	0	0	0
ENSMUSG00000075068	0	0	0	0	0	0	0	0	0
ENSMUSG00000075069	0	0	0	0	0	0	0	0	0
ENSMUSG00000075070	0	0	0	0	0	0	0	0	0
ENSMUSG00000075072	0	0	0	0	0	0	0	0	0
ENSMUSG00000075073	0	0	0	0	0	0	0	0	0
ENSMUSG00000075074	0	0	0	0	0	0	0	0	0
ENSMUSG00000075075	0	0	0	0	0	0	0	0	0
ENSMUSG00000075078	0	0	0	0	0	0	0	0	0
ENSMUSG00000075079	0	0	0	0	0	0	0	0	0
ENSMUSG00000075081	0	0	0	0	0	0	0	0	0
ENSMUSG00000075084	0	0	0	0	0	0	0	0	0
ENSMUSG00000075085	0	0	0	0	0	0	0	0	0
ENSMUSG00000075086	0	0	0	0	0	0	0	0	0
ENSMUSG00000075088	0	0	0	0	0	0	0	0	0
ENSMUSG00000075090	0	0	0	0	0	0	0	0	0
ENSMUSG00000075091	0	0	0	0	0	0	0	0	0
ENSMUSG00000075092	0	0	0	0	0	0	0	0	0
ENSMUSG00000075093	0	0	0	0	0	0	0	0	0
ENSMUSG00000075094	0	0	0	0	0	0	0	0	0
ENSMUSG00000075095	0	0	0	0	0	0	0	0	0
ENSMUSG00000075097	0	0	0	0	0	0	0	0	0
ENSMUSG00000075099	0	0	0	0	0	0	0	0	0
ENSMUSG00000075100	0	0	0	0	0	0	0	0	0
ENSMUSG00000075101	0	0	0	0	0	0	0	0	0
ENSMUSG00000075102	0	0	0	0	0	0	0	0	0
ENSMUSG00000075104	0	0	0	0	0	0	0	0	0
ENSMUSG00000075105	0	0	0	0	0	0	0	0	0
ENSMUSG00000075107	0	0	0	0	0	0	0	0	0
ENSMUSG00000075110	0	0	0	0	0	0	0	0	0
ENSMUSG00000075111	0	0	0	0	0	0	0	0	0
ENSMUSG00000075112	0	0	0	0	0	0	0	0	0
ENSMUSG00000075113	0	0	0	0	0	0	0	0	0
ENSMUSG00000075114	0	0	0	0	0	0	0	0	0
ENSMUSG00000075115	0	0	0	0	0	0	0	0	0
ENSMUSG00000075117	0	0	0	0	0	0	0	0	0
ENSMUSG00000075119	0	0	0	0	0	0	0	0	0
ENSMUSG00000075120	0	0	0	0	0	0	0	0	0
ENSMUSG00000075121	0	0	0	0	0	0	0	0	0
ENSMUSG00000075122	377	320	389	348	429	427	626.001	484	641
ENSMUSG00000075125	0	0	0	0	0	0	0	0	0
ENSMUSG00000075126	0	0	0	0	0	0	0	0	0
ENSMUSG00000075127	0	0	0	0	0	0	0	0	0
ENSMUSG00000075128	0	0	0	0	0	0	0	0	0
ENSMUSG00000075132	0	0	0	0	0	0	0	0	0
ENSMUSG00000075133	0	0	0	0	0	0	0	0	0
ENSMUSG00000075136	0	0	0	0	0	0	0	0	0
ENSMUSG00000075137	0	0	0	0	0	0	0	0	0
ENSMUSG00000075139	0	0	0	0	0	0	0	0	0
ENSMUSG00000075140	0	0	0	0	0	0	0	0	0
ENSMUSG00000075141	0	0	0	0	0	0	0	0	0
ENSMUSG00000075142	0	0	0	0	0	0	0	0	0
ENSMUSG00000075143	0	0	0	0	0	0	0	0	0
ENSMUSG00000075144	0	0	0	0	0	0	0	0	0
ENSMUSG00000075145	0	0	0	0	0	0	0	0	0
ENSMUSG00000075146	0	0	0	0	0	0	0	0	0
ENSMUSG00000075148	0	0	0	0	0	0	0	0	0
ENSMUSG00000075149	0	0	0	0	0	0	0	0	0
ENSMUSG00000075150	0	0	0	0	0	0	0	0	0
ENSMUSG00000075151	0	0	0	0	0	0	0	0	0
ENSMUSG00000075153	0	0	0	0	0	0	0	0	0
ENSMUSG00000075155	0	0	0	0	0	0	0	0	0
ENSMUSG00000075156	0	0	0	0	0	0	0	0	0
ENSMUSG00000075158	0	0	0	0	0	0	0	0	0
ENSMUSG00000075159	0	0	0	0	0	0	0	0	0
ENSMUSG00000075160	0	0	0	0	0	0	0	0	0
ENSMUSG00000075161	0	0	0	0	0	0	0	0	0
ENSMUSG00000075162	1	0	0	0	0	0	0	0	0
ENSMUSG00000075163	0	0	0	0	0	0	0	0	0
ENSMUSG00000075164	0	0	0	0	0	0	0	0	0
ENSMUSG00000075165	0	0	0	0	0	0	0	0	0
ENSMUSG00000075166	0	0	0	0	0	0	0	0	0
ENSMUSG00000075167	0	0	0	0	0	0	0	0	0
ENSMUSG00000075168	0	0	0	0	0	0	0	0	0
ENSMUSG00000075169	0	0	0	0	0	0	0	0	0
ENSMUSG00000075170	0	0	0	0	0	0	0	0	0
ENSMUSG00000075171	0	0	0	0	0	0	0	0	0
ENSMUSG00000075172	0	0	0	0	0	0	0	0	0
ENSMUSG00000075174	0	0	0	0	0	0	0	0	0
ENSMUSG00000075175	0	0	0	0	0	0	0	0	0
ENSMUSG00000075176	0	0	0	0	0	0	0	0	0
ENSMUSG00000075179	0	0	0	0	0	0	0	0	0
ENSMUSG00000075181	0	0	0	0	0	0	0	0	0
ENSMUSG00000075184	0	0	0	0	0	0	0	0	0
ENSMUSG00000075185	0	0	0	0	0	0	0	0	0
ENSMUSG00000075186	0	0	0	0	0	0	0	0	0
ENSMUSG00000075187	0	0	0	0	0	0	0	0	0
ENSMUSG00000075188	0	0	0	0	0	0	0	0	0
ENSMUSG00000075189	0	0	0	0	0	0	0	0	0
ENSMUSG00000075190	0	0	0	0	0	0	0	0	0
ENSMUSG00000075192	0	0	0	0	0	0	0	0	0
ENSMUSG00000075193	0	0	0	0	0	0	0	0	0
ENSMUSG00000075194	0	0	0	0	0	0	0	0	0
ENSMUSG00000075195	0	0	0	0	0	0	0	0	0
ENSMUSG00000075196	0	0	0	0	0	0	0	0	0
ENSMUSG00000075197	0	0	0	0	0	0	0	0	0
ENSMUSG00000075198	0	0	0	0	0	0	0	0	0
ENSMUSG00000075199	0	0	0	0	0	0	0	0	0
ENSMUSG00000075200	0	0	0	0	0	0	0	0	0
ENSMUSG00000075201	0	0	0	0	0	0	0	0	0
ENSMUSG00000075202	0	0	0	0	0	0	0	0	0
ENSMUSG00000075203	0	0	0	0	0	0	0	0	0
ENSMUSG00000075204	0	0	0	0	0	0	0	0	0
ENSMUSG00000075205	0	0	0	0	0	0	0	0	0
ENSMUSG00000075206	0	0	0	0	0	0	0	0	0
ENSMUSG00000075208	0	0	0	0	0	0	0	0	0
ENSMUSG00000075209	0	0	0	0	0	0	0	0	0
ENSMUSG00000075210	0	0	0	0	0	0	0	0	0
ENSMUSG00000075211	0	0	0	0	0	0	0	0	0
ENSMUSG00000075212	0	0	0	0	0	0	0	0	0
ENSMUSG00000075214	0	0	0	0	0	0	0	0	0
ENSMUSG00000075215	0	0	0	0	0	0	0	0	0
ENSMUSG00000075217	0	0	0	0	0	0	0	0	0
ENSMUSG00000075218	0	0	0	0	0	0	0	0	0
ENSMUSG00000075219	0	0	0	0	0	0	0	0	0
ENSMUSG00000075220	0	0	0	0	0	0	0	0	0
ENSMUSG00000075221	0	0	0	0	0	0	0	0	0
ENSMUSG00000075222	0	0	0	0	0	0	0	0	0
ENSMUSG00000075223	0	0	0	0	0	0	0	0	0
ENSMUSG00000075224	0	0	0	0	0	0	0	0	0
ENSMUSG00000075225	7	7	6	14	18	8	21	16	23
ENSMUSG00000075227	502	451	518	516	696	634	743	524	725
ENSMUSG00000075228	0	0	0	0	0	0	0	0	0
ENSMUSG00000075229	1261	1161	1329	947	1239	1214	1222	836	1305.999
ENSMUSG00000075232	988.107	918.298	988.134	1704.032	2488.175	2118.879	2925.633	1990.069	2891.518
ENSMUSG00000075245	12.755	18.141	16.937	15.855	33.3	30.824	16.277	4.178	16.761
ENSMUSG00000075249	0	0	0	0	0	0	0	0	0
ENSMUSG00000075254	1235	1094	1116	1269	1814.001	1717.001	2171	1460	2190
ENSMUSG00000075256	5	1	3	7	6	8	3	4	9
ENSMUSG00000075265	1	0	0	0	0	0	1	2	0
ENSMUSG00000075266	983	951	1059	810	1051	999	1049	596	1106
ENSMUSG00000075267	0	1	0	1	0	1	1	0	1
ENSMUSG00000075268	33.261	26.462	50.559	35.912	45.587	62.757	27.393	40.257	48.418
ENSMUSG00000075269	0	0	0	0	0	0	0	0	0
ENSMUSG00000075270	1	0	0	0	1	0	0	0	0
ENSMUSG00000075271	6.118	5	7.249	24	33.601	30.127	38.295	32	46.328
ENSMUSG00000075272	0	1.056	0	0	0	0	0	0	0
ENSMUSG00000075273	30.882	24.944	34.751	101	135.399	146.873	157.705	108	168.672
ENSMUSG00000075276	2.186	7.291	6.976	6.433	9.135	21.827	3.2	0	7.047
ENSMUSG00000075277	0	0	0	0	0	0	0	0	0
ENSMUSG00000075279	23.216	19.838	24.551	14.425	23.532	38.803	19.619	11.724	16.565
ENSMUSG00000075284	923	804	951	945	1110	1090	1224	890	1241
ENSMUSG00000075286	0	0	0	0	0	0	0	0	0
ENSMUSG00000075288	6	15	9	8	10	13	7	6	7
ENSMUSG00000075289	60.646	45.739	64	119.372	156.57	140.646	170.386	99.758	169.518
ENSMUSG00000075296	1	0	0	0	3.907	2.923	0	0	1.02
ENSMUSG00000075297	0	0	0	0	0	0	0	0	0
ENSMUSG00000075302	171.999	148	165	148.999	182	135.999	166	92	162.999
ENSMUSG00000075304	25	17	18	28	34	27	38	18	35
ENSMUSG00000075307	0	0	0	0	4	0	2	0	1
ENSMUSG00000075312	7.001	5.01	9.018	2	9.004	10.004	3	6	4.006
ENSMUSG00000075316	0	0	0	0	0	0	0	0	1
ENSMUSG00000075318	57	58	58	70	72.001	59.001	115.001	64	123.001
ENSMUSG00000075324	13	17	11	10	12	8	14	6	6
ENSMUSG00000075325	0	0	2	0	0	0	0	0	0
ENSMUSG00000075327	131.999	144	153.001	176	229.986	208.968	245	110	255
ENSMUSG00000075330	0	0	0	0	0	0	0	0	0
ENSMUSG00000075334	13	21	21	4	12	15	16	28	25
ENSMUSG00000075335	0	0	0	0	0	0	0	0	0
ENSMUSG00000075359	4.516	13.531	20.642	9.557	15.363	40.578	13.618	32.528	29.948
ENSMUSG00000075370	0	0	0	0	0	0	0	0	0
ENSMUSG00000075376	1025	846	880.999	785	1033	958	1222	875.999	1265.999
ENSMUSG00000075377	0	0	0	0	0	0	0	0	0
ENSMUSG00000075378	0	0	0	0	0	0	0	0	0
ENSMUSG00000075379	0	0	0	0	0	0	0	0	0
ENSMUSG00000075380	0	0	0	0	0	0	0	0	0
ENSMUSG00000075382	0	0	0	0	0	0	0	0	0
ENSMUSG00000075383	0	0	0	0	0	0	0	0	0
ENSMUSG00000075384	0	0	0	0	0	0	0	0	0
ENSMUSG00000075387	0	0	0	0	0	0	0	0	0
ENSMUSG00000075389	263	224	305	175.001	265	235.001	234	174	197.001
ENSMUSG00000075390	0	0	0	0	0	0	0	0	0
ENSMUSG00000075391	13.162	16	31	14	21	43.999	27	12	27.783
ENSMUSG00000075394	139	92	140	98	106	109	121	82	121
ENSMUSG00000075395	0	0	0	0	0	0	0	0	0
ENSMUSG00000075402	0	0	0	0	1	0	0	0	0
ENSMUSG00000075405	0	0	0	0	0	0	0	0	0
ENSMUSG00000075408	0	0	1	0	0	4	1	0	0
ENSMUSG00000075410	3	4	5	7	14	7	7	6	7
ENSMUSG00000075415	1698.998	1490	1583.001	1395.001	1844.999	1815.001	2021	1462.001	1969
ENSMUSG00000075416	4	4	2	1	4	1	7	8	6
ENSMUSG00000075419	373	295	298	439	565	586	715	432	713
ENSMUSG00000075420	0	0	0	0	0	0	0	0	0
ENSMUSG00000075425	0	0	0	0	0	0	0	0	0
ENSMUSG00000075427	0	0	0	0	0	0	0	0	0
ENSMUSG00000075431	0	0	0	0	0	0	0	0	0
ENSMUSG00000075437	0	0	0	0	0	0	1	0	0
ENSMUSG00000075463	6	3	2	6	11	9	7	10	4
ENSMUSG00000075465	0	0	0	0	0	0	0	0	0
ENSMUSG00000075467	998	893	959	747	1062	946	1036	708	1017
ENSMUSG00000075469	0	0	0	0	0	0	0	0	0
ENSMUSG00000075470	8099	6891	7907	6142	8326	7741	8721	5912	8808
ENSMUSG00000075478	0	0	0	0	0	0	0	0	0
ENSMUSG00000075480	0	0	1	0	0	1	0	0	0
ENSMUSG00000075486	1105.999	963	1051.999	718.001	978	937.001	1081	710	1032.001
ENSMUSG00000075502	0	0	0	1.094	3.486	2.323	2.207	0	1.086
ENSMUSG00000075510	0	0	0	3	0	0	1	0	0
ENSMUSG00000075511	353	307	295	412	561	514	675	423.999	639
ENSMUSG00000075512	0	0	0	0	0	0	0	0	0
ENSMUSG00000075514	122	109	128	71.999	107	105	109	56	109
ENSMUSG00000075517	0	0	0	0	0	0	0	0	0
ENSMUSG00000075520	0	0	0	0	0	0	0	0	0
ENSMUSG00000075524	0	0	0	0	0	0	0	0	0
ENSMUSG00000075525	0	1	0	0	0	0	1	2	1
ENSMUSG00000075528	4220.067	3668.207	4404.755	2346.174	3303.471	2935.704	3029.671	2058.422	3072.878
ENSMUSG00000075534	0	0	0	0	0	0	1	0	0
ENSMUSG00000075538	0	0	0	0	0	0	0	0	0
ENSMUSG00000075543	0	0	0	0	0	0	0	0	0
ENSMUSG00000075549	0	0	0	0	0	0	0	0	0
ENSMUSG00000075551	0	0	0	0	0	0	0	0	0
ENSMUSG00000075552	0	0	0	0	0	0	0	0	0
ENSMUSG00000075553	2	1	0	4	0	2	4	4	3
ENSMUSG00000075555	0	0	0	0	0	0	0	0	0
ENSMUSG00000075558	0	0	0	0	0	0	0	0	0
ENSMUSG00000075566	0	0	0	0	0	0	0	0	0
ENSMUSG00000075567	0	0	0	0	0	0	0	0	0
ENSMUSG00000075569	1	1.047	1	2.173	1.039	2	2.175	0	1
ENSMUSG00000075570	0	0	0	0	0	0	0	0	0
ENSMUSG00000075571	0	0	0	0	0	0	0	0	0
ENSMUSG00000075572	0	0	0	0	0	0	0	0	0
ENSMUSG00000075573	0	0	0	0	0	0	0	0	0
ENSMUSG00000075574	0	0	0	0	0	0	0	0	0
ENSMUSG00000075576	7	7	5	7	11.999	7	16	2	5
ENSMUSG00000075581	306.951	473.06	466.012	285.236	437.245	581.012	336.327	191.911	297.478
ENSMUSG00000075585	40	44	50	186	250	219	283	220	308
ENSMUSG00000075586	0	0	0	0	0	0	0	0	0
ENSMUSG00000075587	3.019	0	1.026	0	2.115	3.004	0	0	2.106
ENSMUSG00000075588	0	0	0	0	0	0	0	0	0
ENSMUSG00000075589	0	0	0	0	0	0	0	0	0
ENSMUSG00000075590	120	114	123	93	94	93	98	70	102
ENSMUSG00000075591	14	30	22	14	34	26	20	12	8
ENSMUSG00000075592	340	331	351.999	599	794	717	1036	574	1048
ENSMUSG00000075593	0	0	3	4	1	0	4	4	4
ENSMUSG00000075595	2723.76	2374.637	2666.274	2073.149	2786.93	2654.511	3179.207	2068.435	3266.537
ENSMUSG00000075598	0	0	0	0	0	0	0	0	0
ENSMUSG00000075599	0	0	0	0	0	0	0	0	0
ENSMUSG00000075600	1160.774	992.215	1220.683	661.152	866.865	782.735	690.349	464.75	689.005
ENSMUSG00000075602	4654.968	4032.001	4936	4109.702	5649	5145.005	6221.999	4171.577	6412
ENSMUSG00000075604	0	1	0	0	0	3	0	0	0
ENSMUSG00000075605	1	1	0	4	1	0	2	0	0
ENSMUSG00000075609	28.667	32.085	30.54	20.357	47.518	70.778	37.915	32.758	27.036
ENSMUSG00000075610	1	2	0	1	3	0	0	0	0
ENSMUSG00000075611	0	0	0	0	0	0	0	0	0
ENSMUSG00000075700	8943	7744	9288	7406	9515	8964	10050	6842	10110
ENSMUSG00000075701	1343	1138.999	1376	1050	1384	1289.999	1213.999	856	1189
ENSMUSG00000075702	4548	4412	4716	3242.999	4484	4333	4436	3084	4261
ENSMUSG00000075703	2896	2479.999	2905	2046.999	2809	2601	3045	2097.998	2962.001
ENSMUSG00000075704	310	334	315	212	281	255.001	264	196	253.001
ENSMUSG00000075705	1801	1482	1886	1351	1973	1886	1929	1196	2178
ENSMUSG00000075706	20709.209	18919.076	21327.422	14076.425	18952.775	17062.428	19928.305	13452.813	19896.183
ENSMUSG00000075707	0	0	0	0	0	0	0	0	0
ENSMUSG00000075719	0	0	0	0	0	0	0	0	0
ENSMUSG00000075726	0	0	0	0	0	0	0	0	0
ENSMUSG00000075770	0	0	0	0	0	0	0	0	0
ENSMUSG00000075826	0	0	0	0	0	0	0	0	0
ENSMUSG00000075829	0	0	0	0	0	0	0	0	0
ENSMUSG00000075832	0	0	0	0	0	0	0	0	0
ENSMUSG00000075837	0	0	0	0	0	0	0	0	0
ENSMUSG00000075874	0	0	0	0	0	0	0	0	0
ENSMUSG00000075903	0	0	0	0	0	0	0	0	0
ENSMUSG00000075908	0	0	0	0	0	0	0	0	0
ENSMUSG00000075934	0	0	0	0	0	0	0	0	0
ENSMUSG00000075952	0	0	0	0	0	0	0	0	0
ENSMUSG00000075958	0	0	0	0	0	0	0	0	0
ENSMUSG00000075968	0	0	0	0	0	0	0	0	0
ENSMUSG00000075983	0	0	0	0	0	0	0	0	0
ENSMUSG00000076005	0	0	0	0	0	0	0	0	0
ENSMUSG00000076006	0	0	0	0	0	0	0	0	0
ENSMUSG00000076009	0	0	0	0	0	0	0	0	0
ENSMUSG00000076010	0	0	0	0	0	0	0	0	0
ENSMUSG00000076011	0	0	0	0	0	0	0	0	0
ENSMUSG00000076012	0	0	0	0	0	0	0	0	0
ENSMUSG00000076014	0	0	0	0	0	0	0	0	0
ENSMUSG00000076028	0	0	0	0	0	0	0	0	0
ENSMUSG00000076033	0	0	0	0	0	0	0	0	0
ENSMUSG00000076041	0	0	0	0	0	0	0	0	0
ENSMUSG00000076042	0	0	0	0	0	0	0	0	0
ENSMUSG00000076049	0	0	0	0	0	0	0	0	0
ENSMUSG00000076050	0	0	0	0	0	0	0	0	0
ENSMUSG00000076051	0	0	0	0	0	0	0	0	0
ENSMUSG00000076052	0	0	0	0	0	0	0	0	0
ENSMUSG00000076060	0	0	0	0	0	0	0	0	0
ENSMUSG00000076062	0	0	0	0	0	0	0	0	0
ENSMUSG00000076063	0	0	0	0	0	0	0	0	0
ENSMUSG00000076064	0	0	0	0	0	0	0	0	0
ENSMUSG00000076065	0	0	0	0	0	0	0	0	0
ENSMUSG00000076066	0	0	0	0	0	0	0	0	0
ENSMUSG00000076067	0	0	0	0	0	0	0	0	0
ENSMUSG00000076068	0	0	0	0	0	0	0	0	0
